Date,casual,registered
06/24/2012 19:00:00,31,132
06/24/2012 20:00:00,39,88
06/24/2012 21:00:00,34,80
06/24/2012 22:00:00,19,41
06/24/2012 23:00:00,4,9
06/24/2012 00:00:00,1,7
06/24/2012 01:00:00,6,19
06/24/2012 02:00:00,23,48
06/24/2012 03:00:00,38,103
06/24/2012 04:00:00,63,169
06/24/2012 05:00:00,161,291
06/24/2012 06:00:00,215,291
06/24/2012 07:00:00,227,329
06/24/2012 08:00:00,237,348
06/24/2012 09:00:00,253,298
06/24/2012 10:00:00,197,290
06/24/2012 11:00:00,181,280
06/24/2012 12:00:00,203,329
06/24/2012 13:00:00,186,348
06/24/2012 14:00:00,176,247
06/24/2012 15:00:00,108,224
06/24/2012 16:00:00,76,177
06/24/2012 17:00:00,53,125
06/24/2012 18:00:00,20,67
06/25/2012 19:00:00,31,37
06/25/2012 20:00:00,11,20
06/25/2012 21:00:00,4,10
06/25/2012 22:00:00,1,4
06/25/2012 23:00:00,0,4
06/25/2012 00:00:00,1,42
06/25/2012 01:00:00,11,147
06/25/2012 02:00:00,30,455
06/25/2012 03:00:00,53,555
06/25/2012 04:00:00,37,231
06/25/2012 05:00:00,58,126
06/25/2012 06:00:00,54,127
06/25/2012 07:00:00,74,196
06/25/2012 08:00:00,79,181
06/25/2012 09:00:00,90,161
06/25/2012 10:00:00,65,168
06/25/2012 11:00:00,104,310
06/25/2012 12:00:00,76,757
06/25/2012 13:00:00,100,691
06/25/2012 14:00:00,74,508
06/25/2012 15:00:00,100,375
06/25/2012 16:00:00,50,281
06/25/2012 17:00:00,21,166
06/25/2012 18:00:00,15,88
06/26/2012 19:00:00,8,29
06/26/2012 20:00:00,11,19
06/26/2012 21:00:00,2,7
06/26/2012 22:00:00,2,7
06/26/2012 23:00:00,1,9
06/26/2012 00:00:00,3,36
06/26/2012 01:00:00,12,176
06/26/2012 02:00:00,21,531
06/26/2012 03:00:00,34,622
06/26/2012 04:00:00,30,298
06/26/2012 05:00:00,37,153
06/26/2012 06:00:00,46,189
06/26/2012 07:00:00,80,228
06/26/2012 08:00:00,74,232
06/26/2012 09:00:00,81,186
06/26/2012 10:00:00,88,229
06/26/2012 11:00:00,67,349
06/26/2012 12:00:00,104,796
06/26/2012 13:00:00,105,719
06/26/2012 14:00:00,83,529
06/26/2012 15:00:00,88,417
06/26/2012 16:00:00,61,267
06/26/2012 17:00:00,26,219
06/26/2012 18:00:00,13,118
06/27/2012 19:00:00,15,39
06/27/2012 20:00:00,5,18
06/27/2012 21:00:00,2,12
06/27/2012 22:00:00,1,7
06/27/2012 23:00:00,0,11
06/27/2012 00:00:00,2,34
06/27/2012 01:00:00,7,193
06/27/2012 02:00:00,29,498
06/27/2012 03:00:00,49,638
06/27/2012 04:00:00,29,253
06/27/2012 05:00:00,34,138
06/27/2012 06:00:00,64,145
06/27/2012 07:00:00,77,245
06/27/2012 08:00:00,77,244
06/27/2012 09:00:00,78,192
06/27/2012 10:00:00,61,188
06/27/2012 11:00:00,55,337
06/27/2012 12:00:00,113,730
06/27/2012 13:00:00,85,719
06/27/2012 14:00:00,101,542
06/27/2012 15:00:00,76,369
06/27/2012 16:00:00,54,313
06/27/2012 17:00:00,52,245
06/27/2012 18:00:00,11,148
06/28/2012 19:00:00,2,52
06/28/2012 20:00:00,11,14
06/28/2012 21:00:00,1,12
06/28/2012 22:00:00,1,6
06/28/2012 23:00:00,0,11
06/28/2012 00:00:00,8,39
06/28/2012 01:00:00,8,185
06/28/2012 02:00:00,24,484
06/28/2012 03:00:00,40,577
06/28/2012 04:00:00,33,318
06/28/2012 05:00:00,40,144
06/28/2012 06:00:00,41,170
06/28/2012 07:00:00,49,227
06/28/2012 08:00:00,31,205
06/28/2012 09:00:00,66,188
06/28/2012 10:00:00,24,195
06/28/2012 11:00:00,56,331
06/28/2012 12:00:00,71,634
06/28/2012 13:00:00,100,597
06/28/2012 14:00:00,79,492
06/28/2012 15:00:00,71,399
06/28/2012 16:00:00,89,309
06/28/2012 17:00:00,50,224
06/28/2012 18:00:00,26,145
06/29/2012 19:00:00,24,90
06/29/2012 20:00:00,9,33
06/29/2012 21:00:00,3,15
06/29/2012 22:00:00,3,5
06/29/2012 23:00:00,1,9
06/29/2012 00:00:00,6,39
06/29/2012 01:00:00,15,148
06/29/2012 02:00:00,19,361
06/29/2012 03:00:00,48,576
06/29/2012 04:00:00,39,261
06/29/2012 05:00:00,32,139
06/29/2012 06:00:00,51,137
06/29/2012 07:00:00,53,173
06/29/2012 08:00:00,45,194
06/29/2012 09:00:00,49,184
06/29/2012 10:00:00,47,183
06/29/2012 11:00:00,59,292
06/29/2012 12:00:00,82,457
06/29/2012 13:00:00,50,414
06/29/2012 14:00:00,60,303
06/29/2012 15:00:00,53,255
06/29/2012 16:00:00,41,195
06/29/2012 17:00:00,34,129
06/29/2012 18:00:00,6,42
06/30/2012 19:00:00,4,65
06/30/2012 20:00:00,3,55
06/30/2012 21:00:00,7,54
06/30/2012 22:00:00,3,20
06/30/2012 23:00:00,3,15
06/30/2012 00:00:00,3,7
06/30/2012 01:00:00,6,36
06/30/2012 02:00:00,10,82
06/30/2012 03:00:00,26,168
06/30/2012 04:00:00,41,234
06/30/2012 05:00:00,96,308
06/30/2012 06:00:00,102,350
06/30/2012 07:00:00,143,328
06/30/2012 08:00:00,105,323
06/30/2012 09:00:00,114,295
06/30/2012 10:00:00,117,287
06/30/2012 11:00:00,109,264
06/30/2012 12:00:00,131,231
06/30/2012 13:00:00,91,248
06/30/2012 14:00:00,134,240
06/30/2012 15:00:00,88,204
06/30/2012 16:00:00,48,165
06/30/2012 17:00:00,38,134
06/30/2012 18:00:00,33,119
07/01/2012 19:00:00,27,122
07/01/2012 20:00:00,12,81
07/01/2012 21:00:00,21,69
07/01/2012 22:00:00,6,27
07/01/2012 23:00:00,0,4
07/01/2012 00:00:00,3,7
07/01/2012 01:00:00,8,19
07/01/2012 02:00:00,13,37
07/01/2012 03:00:00,36,106
07/01/2012 04:00:00,51,168
07/01/2012 05:00:00,98,268
07/01/2012 06:00:00,121,256
07/01/2012 07:00:00,114,319
07/01/2012 08:00:00,111,309
07/01/2012 09:00:00,98,346
07/01/2012 10:00:00,101,244
07/01/2012 11:00:00,85,228
07/01/2012 12:00:00,90,323
07/01/2012 13:00:00,95,275
07/01/2012 14:00:00,103,279
07/01/2012 15:00:00,88,244
07/01/2012 16:00:00,77,181
07/01/2012 17:00:00,41,110
07/01/2012 18:00:00,22,88
07/02/2012 19:00:00,12,31
07/02/2012 20:00:00,3,14
07/02/2012 21:00:00,1,14
07/02/2012 22:00:00,0,5
07/02/2012 23:00:00,2,10
07/02/2012 00:00:00,3,37
07/02/2012 01:00:00,4,132
07/02/2012 02:00:00,8,390
07/02/2012 03:00:00,20,548
07/02/2012 04:00:00,56,239
07/02/2012 05:00:00,70,104
07/02/2012 06:00:00,67,134
07/02/2012 07:00:00,74,183
07/02/2012 08:00:00,74,162
07/02/2012 09:00:00,79,151
07/02/2012 10:00:00,59,175
07/02/2012 11:00:00,61,304
07/02/2012 12:00:00,82,665
07/02/2012 13:00:00,72,658
07/02/2012 14:00:00,71,510
07/02/2012 15:00:00,38,357
07/02/2012 16:00:00,17,241
07/02/2012 17:00:00,19,169
07/02/2012 18:00:00,12,90
07/03/2012 19:00:00,9,44
07/03/2012 20:00:00,5,9
07/03/2012 21:00:00,2,8
07/03/2012 22:00:00,0,2
07/03/2012 23:00:00,0,6
07/03/2012 00:00:00,2,33
07/03/2012 01:00:00,5,149
07/03/2012 02:00:00,21,462
07/03/2012 03:00:00,42,604
07/03/2012 04:00:00,46,226
07/03/2012 05:00:00,56,153
07/03/2012 06:00:00,66,151
07/03/2012 07:00:00,74,198
07/03/2012 08:00:00,80,203
07/03/2012 09:00:00,69,241
07/03/2012 10:00:00,71,330
07/03/2012 11:00:00,90,437
07/03/2012 12:00:00,102,620
07/03/2012 13:00:00,85,542
07/03/2012 14:00:00,66,431
07/03/2012 15:00:00,80,296
07/03/2012 16:00:00,36,160
07/03/2012 17:00:00,26,151
07/03/2012 18:00:00,19,152
07/04/2012 19:00:00,19,140
07/04/2012 20:00:00,27,96
07/04/2012 21:00:00,27,66
07/04/2012 22:00:00,9,23
07/04/2012 23:00:00,5,11
07/04/2012 00:00:00,5,14
07/04/2012 01:00:00,9,23
07/04/2012 02:00:00,10,62
07/04/2012 03:00:00,43,110
07/04/2012 04:00:00,90,203
07/04/2012 05:00:00,143,304
07/04/2012 06:00:00,164,321
07/04/2012 07:00:00,164,330
07/04/2012 08:00:00,177,322
07/04/2012 09:00:00,190,357
07/04/2012 10:00:00,155,299
07/04/2012 11:00:00,163,226
07/04/2012 12:00:00,161,253
07/04/2012 13:00:00,159,271
07/04/2012 14:00:00,177,255
07/04/2012 15:00:00,237,314
07/04/2012 16:00:00,222,362
07/04/2012 17:00:00,175,327
07/04/2012 18:00:00,31,152
07/05/2012 19:00:00,17,71
07/05/2012 20:00:00,6,24
07/05/2012 21:00:00,4,14
07/05/2012 22:00:00,2,5
07/05/2012 23:00:00,0,7
07/05/2012 00:00:00,1,28
07/05/2012 01:00:00,3,130
07/05/2012 02:00:00,27,316
07/05/2012 03:00:00,36,514
07/05/2012 04:00:00,47,246
07/05/2012 05:00:00,69,117
07/05/2012 06:00:00,107,137
07/05/2012 07:00:00,88,188
07/05/2012 08:00:00,129,181
07/05/2012 09:00:00,87,154
07/05/2012 10:00:00,71,183
07/05/2012 11:00:00,109,324
07/05/2012 12:00:00,114,575
07/05/2012 13:00:00,96,511
07/05/2012 14:00:00,128,375
07/05/2012 15:00:00,78,243
07/05/2012 16:00:00,91,232
07/05/2012 17:00:00,63,162
07/05/2012 18:00:00,32,99
07/06/2012 19:00:00,39,63
07/06/2012 20:00:00,7,22
07/06/2012 21:00:00,4,13
07/06/2012 22:00:00,1,6
07/06/2012 23:00:00,2,4
07/06/2012 00:00:00,4,31
07/06/2012 01:00:00,4,127
07/06/2012 02:00:00,20,333
07/06/2012 03:00:00,28,557
07/06/2012 04:00:00,55,249
07/06/2012 05:00:00,80,130
07/06/2012 06:00:00,92,141
07/06/2012 07:00:00,111,220
07/06/2012 08:00:00,99,194
07/06/2012 09:00:00,91,184
07/06/2012 10:00:00,79,206
07/06/2012 11:00:00,69,300
07/06/2012 12:00:00,90,486
07/06/2012 13:00:00,106,454
07/06/2012 14:00:00,112,306
07/06/2012 15:00:00,91,245
07/06/2012 16:00:00,77,223
07/06/2012 17:00:00,78,210
07/06/2012 18:00:00,27,137
07/07/2012 19:00:00,35,115
07/07/2012 20:00:00,16,55
07/07/2012 21:00:00,11,47
07/07/2012 22:00:00,12,19
07/07/2012 23:00:00,3,13
07/07/2012 00:00:00,2,12
07/07/2012 01:00:00,4,27
07/07/2012 02:00:00,8,63
07/07/2012 03:00:00,32,120
07/07/2012 04:00:00,69,187
07/07/2012 05:00:00,100,225
07/07/2012 06:00:00,122,245
07/07/2012 07:00:00,124,218
07/07/2012 08:00:00,116,244
07/07/2012 09:00:00,105,203
07/07/2012 10:00:00,113,193
07/07/2012 11:00:00,102,192
07/07/2012 12:00:00,103,176
07/07/2012 13:00:00,83,194
07/07/2012 14:00:00,68,219
07/07/2012 15:00:00,79,197
07/07/2012 16:00:00,51,150
07/07/2012 17:00:00,56,164
07/07/2012 18:00:00,34,114
07/08/2012 19:00:00,22,125
07/08/2012 20:00:00,25,99
07/08/2012 21:00:00,11,59
07/08/2012 22:00:00,1,34
07/08/2012 23:00:00,2,11
07/08/2012 00:00:00,1,5
07/08/2012 01:00:00,5,16
07/08/2012 02:00:00,19,33
07/08/2012 03:00:00,35,95
07/08/2012 04:00:00,70,172
07/08/2012 05:00:00,85,234
07/08/2012 06:00:00,120,269
07/08/2012 07:00:00,105,271
07/08/2012 08:00:00,118,219
07/08/2012 09:00:00,77,235
07/08/2012 10:00:00,80,218
07/08/2012 11:00:00,65,226
07/08/2012 12:00:00,68,202
07/08/2012 13:00:00,54,199
07/08/2012 14:00:00,66,184
07/08/2012 15:00:00,79,206
07/08/2012 16:00:00,58,149
07/08/2012 17:00:00,12,110
07/08/2012 18:00:00,25,98
07/09/2012 19:00:00,6,33
07/09/2012 20:00:00,5,13
07/09/2012 21:00:00,1,4
07/09/2012 22:00:00,0,5
07/09/2012 23:00:00,1,1
07/09/2012 00:00:00,1,27
07/09/2012 01:00:00,6,86
07/09/2012 02:00:00,7,223
07/09/2012 03:00:00,26,429
07/09/2012 04:00:00,38,325
07/09/2012 05:00:00,58,117
07/09/2012 06:00:00,72,144
07/09/2012 07:00:00,61,205
07/09/2012 08:00:00,67,188
07/09/2012 09:00:00,58,184
07/09/2012 10:00:00,66,214
07/09/2012 11:00:00,88,325
07/09/2012 12:00:00,108,741
07/09/2012 13:00:00,82,790
07/09/2012 14:00:00,88,543
07/09/2012 15:00:00,69,378
07/09/2012 16:00:00,33,298
07/09/2012 17:00:00,35,189
07/09/2012 18:00:00,22,109
07/10/2012 19:00:00,16,53
07/10/2012 20:00:00,0,15
07/10/2012 21:00:00,1,15
07/10/2012 22:00:00,0,3
07/10/2012 23:00:00,0,4
07/10/2012 00:00:00,3,39
07/10/2012 01:00:00,4,183
07/10/2012 02:00:00,31,489
07/10/2012 03:00:00,34,615
07/10/2012 04:00:00,47,284
07/10/2012 05:00:00,56,134
07/10/2012 06:00:00,92,157
07/10/2012 07:00:00,69,203
07/10/2012 08:00:00,77,203
07/10/2012 09:00:00,71,171
07/10/2012 10:00:00,77,188
07/10/2012 11:00:00,89,346
07/10/2012 12:00:00,103,769
07/10/2012 13:00:00,70,749
07/10/2012 14:00:00,55,359
07/10/2012 15:00:00,9,75
07/10/2012 16:00:00,7,83
07/10/2012 17:00:00,14,125
07/10/2012 18:00:00,29,74
07/11/2012 19:00:00,6,38
07/11/2012 20:00:00,3,11
07/11/2012 21:00:00,0,5
07/11/2012 22:00:00,0,5
07/11/2012 23:00:00,1,6
07/11/2012 00:00:00,5,36
07/11/2012 01:00:00,17,168
07/11/2012 02:00:00,26,471
07/11/2012 03:00:00,30,644
07/11/2012 04:00:00,30,298
07/11/2012 05:00:00,47,148
07/11/2012 06:00:00,56,173
07/11/2012 07:00:00,69,223
07/11/2012 08:00:00,65,208
07/11/2012 09:00:00,66,175
07/11/2012 10:00:00,56,220
07/11/2012 11:00:00,53,358
07/11/2012 12:00:00,90,740
07/11/2012 13:00:00,79,735
07/11/2012 14:00:00,73,560
07/11/2012 15:00:00,73,410
07/11/2012 16:00:00,69,322
07/11/2012 17:00:00,41,203
07/11/2012 18:00:00,20,132
07/12/2012 19:00:00,1,55
07/12/2012 20:00:00,0,21
07/12/2012 21:00:00,0,9
07/12/2012 22:00:00,0,10
07/12/2012 23:00:00,0,5
07/12/2012 00:00:00,4,40
07/12/2012 01:00:00,7,171
07/12/2012 02:00:00,32,480
07/12/2012 03:00:00,49,653
07/12/2012 04:00:00,42,285
07/12/2012 05:00:00,69,145
07/12/2012 06:00:00,49,166
07/12/2012 07:00:00,71,221
07/12/2012 08:00:00,52,225
07/12/2012 09:00:00,42,167
07/12/2012 10:00:00,63,208
07/12/2012 11:00:00,69,370
07/12/2012 12:00:00,91,704
07/12/2012 13:00:00,86,739
07/12/2012 14:00:00,97,532
07/12/2012 15:00:00,75,439
07/12/2012 16:00:00,44,329
07/12/2012 17:00:00,56,262
07/12/2012 18:00:00,33,178
07/13/2012 19:00:00,19,76
07/13/2012 20:00:00,17,42
07/13/2012 21:00:00,2,15
07/13/2012 22:00:00,2,7
07/13/2012 23:00:00,0,11
07/13/2012 00:00:00,4,30
07/13/2012 01:00:00,7,120
07/13/2012 02:00:00,27,353
07/13/2012 03:00:00,53,660
07/13/2012 04:00:00,70,344
07/13/2012 05:00:00,78,190
07/13/2012 06:00:00,68,220
07/13/2012 07:00:00,125,254
07/13/2012 08:00:00,100,274
07/13/2012 09:00:00,120,249
07/13/2012 10:00:00,92,261
07/13/2012 11:00:00,111,381
07/13/2012 12:00:00,138,697
07/13/2012 13:00:00,108,523
07/13/2012 14:00:00,103,385
07/13/2012 15:00:00,95,294
07/13/2012 16:00:00,76,223
07/13/2012 17:00:00,59,204
07/13/2012 18:00:00,37,175
07/14/2012 19:00:00,35,156
07/14/2012 20:00:00,13,105
07/14/2012 21:00:00,10,91
07/14/2012 22:00:00,9,31
07/14/2012 23:00:00,3,6
07/14/2012 00:00:00,0,5
07/14/2012 01:00:00,6,29
07/14/2012 02:00:00,7,41
07/14/2012 03:00:00,33,118
07/14/2012 04:00:00,82,200
07/14/2012 05:00:00,123,278
07/14/2012 06:00:00,143,296
07/14/2012 07:00:00,181,318
07/14/2012 08:00:00,219,372
07/14/2012 09:00:00,269,363
07/14/2012 10:00:00,243,317
07/14/2012 11:00:00,226,340
07/14/2012 12:00:00,199,259
07/14/2012 13:00:00,108,243
07/14/2012 14:00:00,156,275
07/14/2012 15:00:00,101,255
07/14/2012 16:00:00,69,200
07/14/2012 17:00:00,65,160
07/14/2012 18:00:00,55,156
07/15/2012 19:00:00,40,147
07/15/2012 20:00:00,49,119
07/15/2012 21:00:00,29,86
07/15/2012 22:00:00,15,42
07/15/2012 23:00:00,8,11
07/15/2012 00:00:00,2,7
07/15/2012 01:00:00,6,9
07/15/2012 02:00:00,17,30
07/15/2012 03:00:00,37,96
07/15/2012 04:00:00,58,163
07/15/2012 05:00:00,141,241
07/15/2012 06:00:00,170,281
07/15/2012 07:00:00,153,336
07/15/2012 08:00:00,171,309
07/15/2012 09:00:00,162,314
07/15/2012 10:00:00,182,307
07/15/2012 11:00:00,152,343
07/15/2012 12:00:00,122,314
07/15/2012 13:00:00,84,228
07/15/2012 14:00:00,109,203
07/15/2012 15:00:00,95,199
07/15/2012 16:00:00,59,164
07/15/2012 17:00:00,34,96
07/15/2012 18:00:00,25,66
07/16/2012 19:00:00,11,32
07/16/2012 20:00:00,1,10
07/16/2012 21:00:00,4,11
07/16/2012 22:00:00,2,4
07/16/2012 23:00:00,1,11
07/16/2012 00:00:00,10,40
07/16/2012 01:00:00,8,132
07/16/2012 02:00:00,24,459
07/16/2012 03:00:00,48,619
07/16/2012 04:00:00,51,297
07/16/2012 05:00:00,69,117
07/16/2012 06:00:00,57,125
07/16/2012 07:00:00,79,158
07/16/2012 08:00:00,63,176
07/16/2012 09:00:00,53,159
07/16/2012 10:00:00,61,176
07/16/2012 11:00:00,77,309
07/16/2012 12:00:00,86,669
07/16/2012 13:00:00,97,697
07/16/2012 14:00:00,92,503
07/16/2012 15:00:00,66,388
07/16/2012 16:00:00,45,283
07/16/2012 17:00:00,56,228
07/16/2012 18:00:00,27,139
07/17/2012 19:00:00,10,43
07/17/2012 20:00:00,4,21
07/17/2012 21:00:00,1,6
07/17/2012 22:00:00,0,3
07/17/2012 23:00:00,0,7
07/17/2012 00:00:00,7,31
07/17/2012 01:00:00,16,197
07/17/2012 02:00:00,26,500
07/17/2012 03:00:00,43,618
07/17/2012 04:00:00,32,288
07/17/2012 05:00:00,37,122
07/17/2012 06:00:00,60,146
07/17/2012 07:00:00,80,174
07/17/2012 08:00:00,53,168
07/17/2012 09:00:00,54,160
07/17/2012 10:00:00,57,187
07/17/2012 11:00:00,64,317
07/17/2012 12:00:00,95,675
07/17/2012 13:00:00,60,712
07/17/2012 14:00:00,69,478
07/17/2012 15:00:00,52,375
07/17/2012 16:00:00,50,283
07/17/2012 17:00:00,29,215
07/17/2012 18:00:00,22,139
07/18/2012 19:00:00,8,45
07/18/2012 20:00:00,2,14
07/18/2012 21:00:00,3,5
07/18/2012 22:00:00,2,2
07/18/2012 23:00:00,0,6
07/18/2012 00:00:00,5,41
07/18/2012 01:00:00,10,152
07/18/2012 02:00:00,23,472
07/18/2012 03:00:00,55,624
07/18/2012 04:00:00,44,253
07/18/2012 05:00:00,39,99
07/18/2012 06:00:00,47,136
07/18/2012 07:00:00,36,166
07/18/2012 08:00:00,49,154
07/18/2012 09:00:00,54,116
07/18/2012 10:00:00,42,152
07/18/2012 11:00:00,34,190
07/18/2012 12:00:00,35,335
07/18/2012 13:00:00,63,580
07/18/2012 14:00:00,78,438
07/18/2012 15:00:00,56,310
07/18/2012 16:00:00,53,266
07/18/2012 17:00:00,42,246
07/18/2012 18:00:00,19,112
07/19/2012 19:00:00,16,50
07/19/2012 20:00:00,6,19
07/19/2012 21:00:00,0,7
07/19/2012 22:00:00,1,4
07/19/2012 23:00:00,0,8
07/19/2012 00:00:00,5,35
07/19/2012 01:00:00,8,144
07/19/2012 02:00:00,23,450
07/19/2012 03:00:00,32,625
07/19/2012 04:00:00,36,282
07/19/2012 05:00:00,41,157
07/19/2012 06:00:00,54,162
07/19/2012 07:00:00,59,215
07/19/2012 08:00:00,74,180
07/19/2012 09:00:00,46,151
07/19/2012 10:00:00,66,226
07/19/2012 11:00:00,70,288
07/19/2012 12:00:00,93,678
07/19/2012 13:00:00,93,684
07/19/2012 14:00:00,53,480
07/19/2012 15:00:00,65,440
07/19/2012 16:00:00,38,294
07/19/2012 17:00:00,6,62
07/19/2012 18:00:00,3,62
07/20/2012 19:00:00,2,32
07/20/2012 20:00:00,2,9
07/20/2012 21:00:00,5,14
07/20/2012 22:00:00,7,29
07/20/2012 23:00:00,3,6
07/20/2012 00:00:00,2,40
07/20/2012 01:00:00,3,123
07/20/2012 02:00:00,14,346
07/20/2012 03:00:00,39,652
07/20/2012 04:00:00,45,328
07/20/2012 05:00:00,51,182
07/20/2012 06:00:00,51,161
07/20/2012 07:00:00,41,233
07/20/2012 08:00:00,20,136
07/20/2012 09:00:00,53,176
07/20/2012 10:00:00,47,169
07/20/2012 11:00:00,70,366
07/20/2012 12:00:00,95,620
07/20/2012 13:00:00,73,549
07/20/2012 14:00:00,44,358
07/20/2012 15:00:00,35,216
07/20/2012 16:00:00,14,108
07/20/2012 17:00:00,13,122
07/20/2012 18:00:00,18,148
07/21/2012 19:00:00,11,92
07/21/2012 20:00:00,10,62
07/21/2012 21:00:00,5,55
07/21/2012 22:00:00,7,18
07/21/2012 23:00:00,11,5
07/21/2012 00:00:00,7,10
07/21/2012 01:00:00,3,12
07/21/2012 02:00:00,8,29
07/21/2012 03:00:00,18,94
07/21/2012 04:00:00,32,175
07/21/2012 05:00:00,49,219
07/21/2012 06:00:00,80,225
07/21/2012 07:00:00,156,301
07/21/2012 08:00:00,106,248
07/21/2012 09:00:00,121,222
07/21/2012 10:00:00,148,232
07/21/2012 11:00:00,130,196
07/21/2012 12:00:00,92,149
07/21/2012 13:00:00,51,126
07/21/2012 14:00:00,67,171
07/21/2012 15:00:00,51,163
07/21/2012 16:00:00,29,134
07/21/2012 17:00:00,40,140
07/21/2012 18:00:00,32,117
07/22/2012 19:00:00,17,96
07/22/2012 20:00:00,31,99
07/22/2012 21:00:00,32,90
07/22/2012 22:00:00,13,30
07/22/2012 23:00:00,6,10
07/22/2012 00:00:00,0,6
07/22/2012 01:00:00,5,14
07/22/2012 02:00:00,13,25
07/22/2012 03:00:00,31,122
07/22/2012 04:00:00,79,179
07/22/2012 05:00:00,114,265
07/22/2012 06:00:00,191,314
07/22/2012 07:00:00,178,326
07/22/2012 08:00:00,238,388
07/22/2012 09:00:00,256,360
07/22/2012 10:00:00,254,370
07/22/2012 11:00:00,245,383
07/22/2012 12:00:00,188,368
07/22/2012 13:00:00,173,342
07/22/2012 14:00:00,180,342
07/22/2012 15:00:00,124,254
07/22/2012 16:00:00,88,257
07/22/2012 17:00:00,55,136
07/22/2012 18:00:00,33,90
07/23/2012 19:00:00,11,36
07/23/2012 20:00:00,7,20
07/23/2012 21:00:00,3,14
07/23/2012 22:00:00,0,2
07/23/2012 23:00:00,0,8
07/23/2012 00:00:00,3,48
07/23/2012 01:00:00,9,148
07/23/2012 02:00:00,17,404
07/23/2012 03:00:00,47,691
07/23/2012 04:00:00,57,288
07/23/2012 05:00:00,63,137
07/23/2012 06:00:00,69,129
07/23/2012 07:00:00,109,205
07/23/2012 08:00:00,64,176
07/23/2012 09:00:00,82,189
07/23/2012 10:00:00,76,205
07/23/2012 11:00:00,111,346
07/23/2012 12:00:00,87,760
07/23/2012 13:00:00,69,672
07/23/2012 14:00:00,94,488
07/23/2012 15:00:00,56,347
07/23/2012 16:00:00,45,251
07/23/2012 17:00:00,40,169
07/23/2012 18:00:00,16,98
07/24/2012 19:00:00,12,52
07/24/2012 20:00:00,7,10
07/24/2012 21:00:00,6,10
07/24/2012 22:00:00,1,5
07/24/2012 23:00:00,0,6
07/24/2012 00:00:00,5,45
07/24/2012 01:00:00,17,173
07/24/2012 02:00:00,24,492
07/24/2012 03:00:00,49,694
07/24/2012 04:00:00,40,299
07/24/2012 05:00:00,62,156
07/24/2012 06:00:00,45,156
07/24/2012 07:00:00,60,169
07/24/2012 08:00:00,73,200
07/24/2012 09:00:00,48,196
07/24/2012 10:00:00,73,212
07/24/2012 11:00:00,86,369
07/24/2012 12:00:00,94,775
07/24/2012 13:00:00,110,767
07/24/2012 14:00:00,109,523
07/24/2012 15:00:00,85,438
07/24/2012 16:00:00,53,325
07/24/2012 17:00:00,43,226
07/24/2012 18:00:00,38,154
07/25/2012 19:00:00,9,57
07/25/2012 20:00:00,2,26
07/25/2012 21:00:00,1,11
07/25/2012 22:00:00,1,11
07/25/2012 23:00:00,0,4
07/25/2012 00:00:00,5,54
07/25/2012 01:00:00,11,179
07/25/2012 02:00:00,34,473
07/25/2012 03:00:00,43,745
07/25/2012 04:00:00,65,277
07/25/2012 05:00:00,68,163
07/25/2012 06:00:00,79,202
07/25/2012 07:00:00,77,233
07/25/2012 08:00:00,81,231
07/25/2012 09:00:00,88,159
07/25/2012 10:00:00,94,223
07/25/2012 11:00:00,91,393
07/25/2012 12:00:00,130,783
07/25/2012 13:00:00,104,787
07/25/2012 14:00:00,116,582
07/25/2012 15:00:00,106,461
07/25/2012 16:00:00,71,326
07/25/2012 17:00:00,55,223
07/25/2012 18:00:00,52,187
07/26/2012 19:00:00,27,65
07/26/2012 20:00:00,6,23
07/26/2012 21:00:00,5,16
07/26/2012 22:00:00,0,8
07/26/2012 23:00:00,0,4
07/26/2012 00:00:00,2,40
07/26/2012 01:00:00,16,165
07/26/2012 02:00:00,17,478
07/26/2012 03:00:00,49,680
07/26/2012 04:00:00,55,289
07/26/2012 05:00:00,79,143
07/26/2012 06:00:00,69,143
07/26/2012 07:00:00,73,206
07/26/2012 08:00:00,53,189
07/26/2012 09:00:00,62,151
07/26/2012 10:00:00,65,173
07/26/2012 11:00:00,62,312
07/26/2012 12:00:00,110,628
07/26/2012 13:00:00,73,615
07/26/2012 14:00:00,80,534
07/26/2012 15:00:00,47,399
07/26/2012 16:00:00,35,236
07/26/2012 17:00:00,33,201
07/26/2012 18:00:00,18,127
07/27/2012 19:00:00,14,83
07/27/2012 20:00:00,12,42
07/27/2012 21:00:00,8,18
07/27/2012 22:00:00,3,9
07/27/2012 23:00:00,3,5
07/27/2012 00:00:00,3,34
07/27/2012 01:00:00,10,129
07/27/2012 02:00:00,13,397
07/27/2012 03:00:00,34,642
07/27/2012 04:00:00,34,329
07/27/2012 05:00:00,85,146
07/27/2012 06:00:00,67,184
07/27/2012 07:00:00,92,207
07/27/2012 08:00:00,83,231
07/27/2012 09:00:00,105,221
07/27/2012 10:00:00,81,242
07/27/2012 11:00:00,80,419
07/27/2012 12:00:00,101,598
07/27/2012 13:00:00,100,522
07/27/2012 14:00:00,93,423
07/27/2012 15:00:00,85,269
07/27/2012 16:00:00,71,189
07/27/2012 17:00:00,48,151
07/27/2012 18:00:00,34,155
07/28/2012 19:00:00,21,170
07/28/2012 20:00:00,11,69
07/28/2012 21:00:00,14,76
07/28/2012 22:00:00,10,33
07/28/2012 23:00:00,1,10
07/28/2012 00:00:00,4,10
07/28/2012 01:00:00,10,40
